cell_id	item_no	item_name	key	present	validated	severity	value	note	sub_ratio_level	sub_clip_range	sub_advantage_normalization	sub_dynamic_sampling	sub_token_mask	sub_ref_snapshot	sub_kl_coefficient	sub_kl_estimator	sub_backend	sub_precision	sub_decoding_params	sub_contamination_check	sub_parser_probe
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t0.6_s1_0d9bbbab8f	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s0_b4416437d2	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=32	fixed-G=32													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G32_t1_s1_8a659041ea	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s0_474f8bfa6e	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t0.6_s1_2147d931ee	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s0_b4ba73c1c9	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=4	fixed-G=4													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G4_t1_s1_0db0d133df	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s0_f87bc50f73	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t0.6_s1_e453dd702b	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s0_509de77c10	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3.json													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=8	fixed-G=8													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	6	Held-out split	heldout_split	1	1	ok	gsm8k_hard	gsm8k_hard													
meta-llama-Llama-3-2-3B_gsm8k_hard_G8_t1_s1_eb472478d3	7	Decontamination & parser probe	decontamination_notes	1	1	ok	gsm8k-train-slice	gsm8k-train-slice												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=16	fixed-G=16													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	1	Loss form	loss_form	1	1	ok	n/a-sampling	n/a-sampling	0	0	0	0	0								
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	2	Reference policy & KL	ref_policy_kl	1	0	info	n/a	empty-or-na value='n/a'						0	0	0					
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	3	Sampler / backend / precision	sampler_backend_precision	1	1	ok	tinker-closed	tinker-closed									1	0	0		
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	4	Per-step ZVF/GU trajectory	per_step_zvf_path	1	1	ok	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42.json	/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42.json													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	5	Group-size schedule	group_size_schedule	1	1	ok	fixed-G=2	fixed-G=2													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	6	Held-out split	heldout_split	1	1	ok	humaneval_subset	humaneval_subset													
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	7	Decontamination & parser probe	decontamination_notes	1	1	ok	humaneval-openai-subset	humaneval-openai-subset												0	0
